,image_score_correct_score,image_score_incorrect_score,no_image_correct_score,no_image_incorrect_score,image_correct,no_image_correct,probability_increase
38,0.0012437810945273632,0.0013297872340425532,0.0018656716417910447,0.001366120218579235,False,True,0.000335693359375
39,0.0009124087591240876,0.0006684491978609625,0.0012437810945273632,0.0008561643835616438,True,True,0.1357421875
40,0.0013297872340425532,0.0011682242990654205,0.0018115942028985507,0.0018115942028985507,True,False,7.375
41,0.001288659793814433,0.0011682242990654205,0.0018115942028985507,0.0018115942028985507,True,False,20.125
42,0.0007575757575757576,0.0006067961165048543,0.0014124293785310734,0.0011013215859030838,True,True,0.3671875
43,0.0007102272727272727,0.00045955882352941176,0.0010330578512396695,0.0008278145695364238,True,True,148.0
44,0.0004432624113475177,0.00048828125,0.0010330578512396695,0.0009124087591240876,False,True,0.006744384765625
45,0.0008278145695364238,0.0010638297872340426,0.0012437810945273632,0.0019230769230769232,False,False,54.5
46,0.0005530973451327434,0.000536480686695279,0.0012077294685990338,0.0011013215859030838,True,True,0.3671875
47,0.0011682242990654205,0.0007102272727272727,0.0017605633802816902,0.001,True,True,0.1357421875
48,0.0009689922480620155,0.0011013215859030838,0.0017605633802816902,0.0015060240963855422,False,True,0.002471923828125
49,0.0016556291390728477,0.0009689922480620155,0.002403846153846154,0.0014124293785310734,True,True,0.3671875
50,0.00048828125,0.0005186721991701245,0.001,0.00078125,False,True,0.002471923828125
51,0.0006476683937823834,0.000536480686695279,0.0009398496240601503,0.0010638297872340426,True,False,404.0
52,0.0008064516129032258,0.0006868131868131869,0.0010638297872340426,0.0012437810945273632,True,False,1096.0
53,0.0006684491978609625,0.000628140703517588,0.0015060240963855422,0.0018115942028985507,True,False,404.0
54,0.000628140703517588,0.000628140703517588,0.0018656716417910447,0.0015060240963855422,False,True,0.006744384765625
55,0.0006067961165048543,0.0005186721991701245,0.0008865248226950354,0.0007575757575757576,True,True,1.0
56,0.0008561643835616438,0.0005530973451327434,0.0010638297872340426,0.0009398496240601503,True,True,1096.0
57,0.0008064516129032258,0.0007575757575757576,0.0009398496240601503,0.001366120218579235,True,False,8096.0
58,0.0014534883720930232,0.0014534883720930232,0.0019230769230769232,0.0017006802721088435,False,True,0.0498046875
59,0.0019230769230769232,0.0015527950310559005,0.00205761316872428,0.0018656716417910447,True,True,20.125
60,0.0014124293785310734,0.0012077294685990338,0.002403846153846154,0.0018656716417910447,True,True,0.1357421875
61,0.0007575757575757576,0.0005707762557077625,0.0017006802721088435,0.001288659793814433,True,True,0.3671875
62,0.000536480686695279,0.00040584415584415587,0.0017605633802816902,0.0016025641025641025,True,True,54.5
63,0.0013297872340425532,0.0013297872340425532,0.0018656716417910447,0.002325581395348837,False,False,404.0
64,0.000628140703517588,0.0005896226415094339,0.0013297872340425532,0.0016556291390728477,True,False,404.0
65,0.0017605633802816902,0.0018115942028985507,0.0018656716417910447,0.00199203187250996,False,False,2.71875
66,0.00045955882352941176,0.00045955882352941176,0.0016025641025641025,0.0017605633802816902,False,False,7.375
67,0.0008278145695364238,0.0009124087591240876,0.0016556291390728477,0.0015527950310559005,False,True,0.0498046875
68,0.0009398496240601503,0.0008865248226950354,0.0016556291390728477,0.0016025641025641025,True,True,1.0
69,0.000628140703517588,0.0005040322580645161,0.0015527950310559005,0.0012437810945273632,True,True,1.0
70,0.0009398496240601503,0.0009689922480620155,0.0016556291390728477,0.0015527950310559005,False,True,0.1357421875
71,0.0005896226415094339,0.0005896226415094339,0.001288659793814433,0.0015527950310559005,False,False,148.0
72,0.0011682242990654205,0.0011013215859030838,0.001288659793814433,0.0017006802721088435,True,False,1096.0
73,0.0015527950310559005,0.0015060240963855422,0.0017605633802816902,0.0018115942028985507,True,False,7.375
74,0.001,0.0008865248226950354,0.0017006802721088435,0.0016556291390728477,True,True,2.71875
75,0.0011013215859030838,0.0009398496240601503,0.0016025641025641025,0.0016025641025641025,True,False,148.0
76,0.0012077294685990338,0.0010638297872340426,0.0016556291390728477,0.001288659793814433,True,True,0.1357421875
77,0.0016025641025641025,0.001366120218579235,0.0017605633802816902,0.0016556291390728477,True,True,20.125
78,0.0010330578512396695,0.0008278145695364238,0.0016025641025641025,0.0016025641025641025,True,False,404.0
79,0.00078125,0.0007309941520467836,0.0018115942028985507,0.0018115942028985507,True,False,1.0
80,0.0007309941520467836,0.0007309941520467836,0.0018115942028985507,0.0018656716417910447,False,False,2.71875
81,0.00078125,0.000628140703517588,0.0010330578512396695,0.0008865248226950354,True,True,7.375
82,0.002325581395348837,0.0026455026455026454,0.0019230769230769232,0.0018656716417910447,False,True,0.006744384765625
83,0.00211864406779661,0.0017605633802816902,0.0024752475247524753,0.00211864406779661,True,True,2.71875
84,0.002551020408163265,0.0019230769230769232,0.0019230769230769232,0.0018656716417910447,True,True,1096.0
85,0.0019230769230769232,0.0019230769230769232,0.00205761316872428,0.0024752475247524753,False,False,148.0
86,0.0018115942028985507,0.0017006802721088435,0.0018115942028985507,0.00205761316872428,True,False,54.5
87,0.00199203187250996,0.0019230769230769232,0.0014534883720930232,0.0015527950310559005,True,False,20.125
88,0.002183406113537118,0.0017605633802816902,0.0016025641025641025,0.0014534883720930232,True,True,7.375
89,0.0018656716417910447,0.0017605633802816902,0.00205761316872428,0.0018115942028985507,True,True,0.1357421875
90,0.0006868131868131869,0.0006868131868131869,0.0009398496240601503,0.0010330578512396695,False,False,7.375
91,0.001288659793814433,0.0012077294685990338,0.0017006802721088435,0.0015527950310559005,True,True,1.0
92,0.0017605633802816902,0.0014534883720930232,0.0017006802721088435,0.0016025641025641025,True,True,54.5
93,0.0010638297872340426,0.0009398496240601503,0.0011682242990654205,0.001288659793814433,True,False,148.0
94,0.0009689922480620155,0.0010330578512396695,0.0015527950310559005,0.0018115942028985507,False,False,20.125
95,0.0015527950310559005,0.0012437810945273632,0.0015527950310559005,0.0017605633802816902,True,False,2976.0
96,0.0011013215859030838,0.0010330578512396695,0.0012437810945273632,0.0011682242990654205,True,True,1.0
97,0.0014124293785310734,0.001366120218579235,0.0014124293785310734,0.0017006802721088435,True,False,54.5
98,0.0013297872340425532,0.0010638297872340426,0.0016556291390728477,0.0016556291390728477,True,False,148.0
99,0.001288659793814433,0.0011363636363636363,0.0014124293785310734,0.0014534883720930232,True,False,54.5
100,0.0010330578512396695,0.000536480686695279,0.0017006802721088435,0.0008278145695364238,True,True,0.3671875
101,0.0015060240963855422,0.00078125,0.001366120218579235,0.0007575757575757576,True,True,2.71875
102,0.0007575757575757576,0.0005186721991701245,0.0014124293785310734,0.001,True,True,2.71875
103,0.001366120218579235,0.0011682242990654205,0.0017006802721088435,0.0016556291390728477,True,True,20.125
104,0.0011682242990654205,0.0009124087591240876,0.0018656716417910447,0.0016025641025641025,True,True,7.375
105,0.0014534883720930232,0.0014534883720930232,0.0018115942028985507,0.0015060240963855422,False,True,0.0498046875
106,0.0012437810945273632,0.0011363636363636363,0.0014534883720930232,0.001366120218579235,True,True,1.0
107,0.0016025641025641025,0.0015527950310559005,0.0016025641025641025,0.0017006802721088435,True,False,7.375
108,0.0015060240963855422,0.0013297872340425532,0.0016556291390728477,0.0014124293785310734,True,True,0.3671875
109,0.0011363636363636363,0.0011363636363636363,0.0019230769230769232,0.0017006802721088435,False,True,0.0498046875
110,0.0014124293785310734,0.0011363636363636363,0.00199203187250996,0.0018656716417910447,True,True,54.5
111,0.0011682242990654205,0.0010330578512396695,0.0017006802721088435,0.00199203187250996,True,False,404.0
112,0.0015060240963855422,0.001366120218579235,0.0018115942028985507,0.00205761316872428,True,False,54.5
113,0.000628140703517588,0.0007575757575757576,0.0007102272727272727,0.00078125,False,False,0.1357421875
114,0.0011363636363636363,0.0005707762557077625,0.001366120218579235,0.001,True,True,2976.0
115,0.0006067961165048543,0.0003360215053763441,0.0015527950310559005,0.001,True,True,20.125
116,0.0007575757575757576,0.000628140703517588,0.00078125,0.0007102272727272727,True,True,7.375
117,0.0007309941520467836,0.0004310344827586207,0.0011013215859030838,0.001,True,True,8096.0
118,0.0008865248226950354,0.00078125,0.0008865248226950354,0.0009124087591240876,True,False,20.125
119,0.0005896226415094339,0.0004734848484848485,0.0006868131868131869,0.0007575757575757576,True,False,1096.0
120,0.0014124293785310734,0.0012437810945273632,0.0013297872340425532,0.0015060240963855422,True,False,404.0
121,0.0014124293785310734,0.0012077294685990338,0.0015527950310559005,0.0013297872340425532,True,True,2.71875
122,0.0004734848484848485,0.0005896226415094339,0.0007575757575757576,0.0006868131868131869,False,True,0.000911712646484375
123,0.0005896226415094339,0.00048828125,0.00078125,0.0009398496240601503,True,False,2976.0
124,0.0009124087591240876,0.0008561643835616438,0.001366120218579235,0.001288659793814433,True,True,1.0
125,0.0009124087591240876,0.0008865248226950354,0.001288659793814433,0.0014124293785310734,True,False,20.125
126,0.0010638297872340426,0.0009398496240601503,0.0016025641025641025,0.001288659793814433,True,True,0.1357421875
127,0.000536480686695279,0.0004734848484848485,0.0008278145695364238,0.0008865248226950354,True,False,54.5
128,0.0005707762557077625,0.00048828125,0.0009689922480620155,0.00078125,True,True,0.3671875
129,0.0006067961165048543,0.00048828125,0.0017006802721088435,0.0009398496240601503,True,True,0.00012302398681640625
130,0.0011682242990654205,0.0009689922480620155,0.0011363636363636363,0.0010330578512396695,True,True,1.0
131,0.0018656716417910447,0.0016025641025641025,0.0018115942028985507,0.0016025641025641025,True,True,1.0
132,0.00038109756097560977,0.0003156565656565657,0.0009398496240601503,0.0009689922480620155,True,False,148.0
133,0.00045955882352941176,0.0004310344827586207,0.0008064516129032258,0.0010330578512396695,True,False,2976.0
134,0.0008064516129032258,0.0006684491978609625,0.001288659793814433,0.0011013215859030838,True,True,1.0
135,0.0008865248226950354,0.0008064516129032258,0.0015527950310559005,0.0018115942028985507,True,False,148.0
136,0.0008278145695364238,0.0009124087591240876,0.0018115942028985507,0.0016025641025641025,False,True,0.006744384765625
137,0.0007575757575757576,0.0007575757575757576,0.0015527950310559005,0.0015060240963855422,False,True,0.3671875
138,0.0008865248226950354,0.0006684491978609625,0.0014534883720930232,0.0015060240963855422,True,False,1096.0
139,0.0004310344827586207,0.0003156565656565657,0.0015060240963855422,0.0009124087591240876,True,True,0.0498046875
140,0.0008064516129032258,0.0008278145695364238,0.0008561643835616438,0.0012077294685990338,False,False,1096.0
141,0.00016891891891891893,0.00017959770114942528,0.0005707762557077625,0.0009124087591240876,False,False,2976.0
142,0.0008865248226950354,0.0007575757575757576,0.0011682242990654205,0.0008561643835616438,True,True,0.006744384765625
143,0.0010330578512396695,0.0011363636363636363,0.0016025641025641025,0.0018656716417910447,False,False,7.375
144,0.0008561643835616438,0.001,0.0015527950310559005,0.0019230769230769232,False,False,1.0
145,0.0008865248226950354,0.0008064516129032258,0.0018115942028985507,0.0017006802721088435,True,True,7.375
146,0.0009689922480620155,0.0009689922480620155,0.00199203187250996,0.0015527950310559005,False,True,0.006744384765625
147,0.0009124087591240876,0.0008561643835616438,0.0017006802721088435,0.0018115942028985507,True,False,54.5
148,0.0012077294685990338,0.0011013215859030838,0.0019230769230769232,0.0016025641025641025,True,True,0.1357421875
149,0.0026455026455026454,0.0018656716417910447,0.0018115942028985507,0.001366120218579235,True,True,2.71875
150,0.0007309941520467836,0.0006067961165048543,0.0019230769230769232,0.00211864406779661,True,False,1096.0
151,0.0003453038674033149,0.0002777777777777778,0.0009124087591240876,0.0008278145695364238,True,True,54.5
152,0.0004734848484848485,0.0003676470588235294,0.0011013215859030838,0.0011013215859030838,True,False,148.0
153,0.0007309941520467836,0.0006476683937823834,0.002183406113537118,0.0018656716417910447,True,True,0.3671875
154,0.00211864406779661,0.002551020408163265,0.0013297872340425532,0.0017605633802816902,False,False,20.125
155,0.0005707762557077625,0.0003676470588235294,0.0015527950310559005,0.0009398496240601503,True,True,1.0
156,0.00019171779141104295,0.00024509803921568627,0.0005896226415094339,0.0009124087591240876,False,False,54.5
157,0.0008865248226950354,0.0008278145695364238,0.0008064516129032258,0.00078125,True,True,1.0
158,0.0008278145695364238,0.0008865248226950354,0.00078125,0.0008064516129032258,False,False,1.0
159,0.0012437810945273632,0.0010330578512396695,0.0019230769230769232,0.0017006802721088435,True,True,7.375
160,0.0011682242990654205,0.0011013215859030838,0.0017006802721088435,0.00199203187250996,True,False,148.0
161,0.0004432624113475177,0.0004432624113475177,0.001,0.0009689922480620155,False,True,0.3671875
162,0.0018115942028985507,0.0017006802721088435,0.0015527950310559005,0.0015060240963855422,True,True,2.71875
163,0.001288659793814433,0.0009398496240601503,0.0014534883720930232,0.001288659793814433,True,True,54.5
164,0.00199203187250996,0.0016025641025641025,0.0015527950310559005,0.0015060240963855422,True,True,148.0
165,0.0010330578512396695,0.0011013215859030838,0.0012437810945273632,0.0014124293785310734,False,False,2.71875
166,0.0014124293785310734,0.0012437810945273632,0.00205761316872428,0.0016556291390728477,True,True,0.0498046875
167,0.0009398496240601503,0.0008064516129032258,0.0016025641025641025,0.0017006802721088435,True,False,148.0
168,0.0014534883720930232,0.0014124293785310734,0.0016025641025641025,0.002183406113537118,True,False,2976.0
169,0.0009124087591240876,0.0009124087591240876,0.0017605633802816902,0.0016025641025641025,False,True,0.1357421875
170,0.0005530973451327434,0.0005530973451327434,0.0014124293785310734,0.0013297872340425532,False,True,0.3671875
171,0.0009398496240601503,0.0008561643835616438,0.0012437810945273632,0.0016025641025641025,True,False,8096.0
172,0.0008865248226950354,0.0007575757575757576,0.0013297872340425532,0.0011013215859030838,True,True,0.1357421875
173,0.0008865248226950354,0.0008064516129032258,0.0011013215859030838,0.0013297872340425532,True,False,1096.0
174,0.0008561643835616438,0.0009398496240601503,0.0015527950310559005,0.0012437810945273632,False,True,0.000335693359375
175,0.0005530973451327434,0.0005707762557077625,0.0013297872340425532,0.0014124293785310734,False,False,7.375
176,0.0006684491978609625,0.0006868131868131869,0.0005896226415094339,0.0007575757575757576,False,False,148.0
177,0.0006868131868131869,0.0006684491978609625,0.0007575757575757576,0.0005896226415094339,True,True,0.006744384765625
178,0.0008278145695364238,0.0011013215859030838,0.0011363636363636363,0.001288659793814433,False,False,0.018310546875
179,0.000628140703517588,0.00039308176100628933,0.0009689922480620155,0.0006476683937823834,True,True,7.375
180,0.0005186721991701245,0.0004734848484848485,0.0012437810945273632,0.0012437810945273632,True,False,20.125
181,0.00048828125,0.0004166666666666667,0.0010638297872340426,0.0010638297872340426,True,False,7.375
182,0.0005186721991701245,0.00039308176100628933,0.0011682242990654205,0.0009689922480620155,True,True,7.375
183,0.0004310344827586207,0.0005040322580645161,0.0010638297872340426,0.0010638297872340426,False,False,0.0498046875
184,0.0008561643835616438,0.00078125,0.0019230769230769232,0.0018115942028985507,True,True,1.0
185,0.001366120218579235,0.0011363636363636363,0.0016025641025641025,0.0016556291390728477,True,False,1096.0
186,0.0009124087591240876,0.001,0.0015527950310559005,0.0015527950310559005,False,False,0.3671875
187,0.0009124087591240876,0.0010330578512396695,0.001366120218579235,0.0018115942028985507,False,False,54.5
188,0.0011682242990654205,0.0014124293785310734,0.0016556291390728477,0.0016025641025641025,False,True,0.006744384765625
189,0.0010638297872340426,0.0008561643835616438,0.0015527950310559005,0.0016025641025641025,True,False,1096.0
190,0.000628140703517588,0.00045955882352941176,0.0013297872340425532,0.0017605633802816902,True,False,3276800.0
191,0.0008561643835616438,0.0008865248226950354,0.0018115942028985507,0.0019230769230769232,False,False,2.71875
192,0.0008278145695364238,0.0008064516129032258,0.0015060240963855422,0.00211864406779661,True,False,2976.0
193,0.0010638297872340426,0.0007575757575757576,0.0017605633802816902,0.0013297872340425532,True,True,1.0
194,0.0008064516129032258,0.0007575757575757576,0.00205761316872428,0.0015060240963855422,True,True,0.000911712646484375
195,0.0004734848484848485,0.0005530973451327434,0.0017006802721088435,0.0013297872340425532,False,True,1.6689300537109375e-05
196,0.0012437810945273632,0.0012077294685990338,0.0019230769230769232,0.00199203187250996,True,False,7.375
197,0.001366120218579235,0.0016025641025641025,0.0015060240963855422,0.00199203187250996,False,False,20.125
198,0.0015060240963855422,0.0013297872340425532,0.00199203187250996,0.0014534883720930232,True,True,0.018310546875
199,0.0012077294685990338,0.0012077294685990338,0.00199203187250996,0.0019230769230769232,False,True,0.3671875
200,0.0018115942028985507,0.0019230769230769232,0.00211864406779661,0.0024752475247524753,False,False,7.375
201,0.0016556291390728477,0.0017006802721088435,0.00205761316872428,0.0019230769230769232,False,True,0.1357421875
202,0.00199203187250996,0.0011013215859030838,0.001366120218579235,0.0009124087591240876,True,True,54.5
203,0.0016025641025641025,0.0017605633802816902,0.0019230769230769232,0.0019230769230769232,False,False,0.1357421875
204,0.0018656716417910447,0.0017605633802816902,0.0024752475247524753,0.00205761316872428,True,True,0.018310546875
205,0.0010330578512396695,0.0005896226415094339,0.0014534883720930232,0.0009398496240601503,True,True,7.375
206,0.00017959770114942528,0.00014880952380952382,0.0008278145695364238,0.0008064516129032258,True,True,54.5
207,0.0004310344827586207,0.00024509803921568627,0.0012077294685990338,0.0008064516129032258,True,True,20.125
208,0.00022977941176470588,0.00024509803921568627,0.0010330578512396695,0.0010330578512396695,False,False,0.3671875
209,0.0009124087591240876,0.00048828125,0.001,0.000628140703517588,True,True,20.125
210,0.0012077294685990338,0.0005707762557077625,0.0011682242990654205,0.0005707762557077625,True,True,2.71875
211,0.0016025641025641025,0.001366120218579235,0.0014124293785310734,0.0014124293785310734,True,False,148.0
212,0.0008865248226950354,0.0008278145695364238,0.0015527950310559005,0.0018115942028985507,True,False,54.5
213,0.0017006802721088435,0.0017006802721088435,0.0018115942028985507,0.0017006802721088435,False,True,0.3671875
214,0.0009398496240601503,0.0008278145695364238,0.0018656716417910447,0.0015527950310559005,True,True,0.3671875
215,0.0013297872340425532,0.0016556291390728477,0.0014124293785310734,0.001366120218579235,False,True,0.006744384765625
216,0.0018115942028985507,0.0015060240963855422,0.0017006802721088435,0.0017605633802816902,True,False,148.0
217,0.0004432624113475177,0.0004310344827586207,0.0011682242990654205,0.0014124293785310734,True,False,404.0
218,0.0004310344827586207,0.0004432624113475177,0.0014124293785310734,0.0011682242990654205,False,True,0.006744384765625
219,0.00022977941176470588,0.00022977941176470588,0.0011363636363636363,0.0009398496240601503,False,True,0.018310546875
220,0.0010330578512396695,0.0009689922480620155,0.0018115942028985507,0.0018656716417910447,True,False,7.375
221,0.0003360215053763441,0.0003360215053763441,0.0011363636363636363,0.001366120218579235,False,False,148.0
222,0.0010330578512396695,0.001,0.0018115942028985507,0.0018656716417910447,True,False,7.375
223,0.00048828125,0.00040584415584415587,0.0012437810945273632,0.0011363636363636363,True,True,7.375
224,0.0009124087591240876,0.0005707762557077625,0.0014534883720930232,0.0011013215859030838,True,True,54.5
225,0.00040584415584415587,0.0003360215053763441,0.0011682242990654205,0.0009689922480620155,True,True,1.0
226,0.0005040322580645161,0.00040584415584415587,0.0013297872340425532,0.0010638297872340426,True,True,1.0
227,0.0004432624113475177,0.0005040322580645161,0.0007575757575757576,0.0009398496240601503,False,False,7.375
228,0.0005040322580645161,0.0004432624113475177,0.0009398496240601503,0.0007575757575757576,True,True,0.1357421875
229,0.0006067961165048543,0.00039308176100628933,0.0012437810945273632,0.0008865248226950354,True,True,7.375
230,0.0004432624113475177,0.0004310344827586207,0.0011363636363636363,0.0008064516129032258,True,True,0.002471923828125
231,0.000628140703517588,0.0003453038674033149,0.0012437810945273632,0.0009689922480620155,True,True,1096.0
232,0.0009689922480620155,0.0009689922480620155,0.0015527950310559005,0.0016025641025641025,False,False,2.71875
233,0.001366120218579235,0.0013297872340425532,0.0014124293785310734,0.0015527950310559005,True,False,20.125
234,0.0014534883720930232,0.0012437810945273632,0.0015527950310559005,0.001366120218579235,True,True,2.71875
235,0.0009689922480620155,0.0009398496240601503,0.0016025641025641025,0.0015060240963855422,True,True,0.1357421875
236,0.001288659793814433,0.0013297872340425532,0.0019230769230769232,0.0018115942028985507,False,True,0.1357421875
237,0.0011013215859030838,0.0010638297872340426,0.00211864406779661,0.0018115942028985507,True,True,0.018310546875
238,0.0005896226415094339,0.0007575757575757576,0.0008278145695364238,0.0009689922480620155,False,False,0.1357421875
239,0.0007575757575757576,0.0005896226415094339,0.0009689922480620155,0.0008278145695364238,True,True,7.375
240,0.001,0.0010638297872340426,0.0018656716417910447,0.00205761316872428,False,False,1.0
241,0.0009689922480620155,0.0008865248226950354,0.00199203187250996,0.0019230769230769232,True,True,7.375
242,0.0008865248226950354,0.001,0.00199203187250996,0.0019230769230769232,False,True,0.0498046875
243,0.0014124293785310734,0.0012437810945273632,0.0018656716417910447,0.00199203187250996,True,False,148.0
244,0.0009124087591240876,0.0008561643835616438,0.0011013215859030838,0.0013297872340425532,True,False,404.0
245,0.001288659793814433,0.0011363636363636363,0.0014534883720930232,0.0013297872340425532,True,True,7.375
246,0.001,0.0008865248226950354,0.0015060240963855422,0.001288659793814433,True,True,0.3671875
247,0.0007309941520467836,0.0007102272727272727,0.0014534883720930232,0.001366120218579235,True,True,0.3671875
248,0.0008865248226950354,0.0008561643835616438,0.001366120218579235,0.0011013215859030838,True,True,0.018310546875
249,0.0007309941520467836,0.0007309941520467836,0.001366120218579235,0.0015060240963855422,False,False,7.375
250,0.0009689922480620155,0.001,0.0013297872340425532,0.0015527950310559005,False,False,20.125
251,0.0012077294685990338,0.0012437810945273632,0.001366120218579235,0.0015060240963855422,False,False,7.375
252,0.00040584415584415587,0.00024509803921568627,0.0012077294685990338,0.0006868131868131869,True,True,0.3671875
253,0.0007102272727272727,0.000628140703517588,0.0015527950310559005,0.0013297872340425532,True,True,0.3671875
254,0.0016556291390728477,0.0014534883720930232,0.0022522522522522522,0.00205761316872428,True,True,2.71875
255,0.0014124293785310734,0.0010638297872340426,0.0016025641025641025,0.0012437810945273632,True,True,2.71875
256,0.0017006802721088435,0.001288659793814433,0.0019230769230769232,0.0016025641025641025,True,True,7.375
257,0.0018115942028985507,0.0013297872340425532,0.00211864406779661,0.002325581395348837,True,False,59904.0
258,0.0014124293785310734,0.0015060240963855422,0.0015527950310559005,0.0018656716417910447,False,False,20.125
259,0.0006067961165048543,0.0006476683937823834,0.00078125,0.0009398496240601503,False,False,54.5
260,0.0018656716417910447,0.0017605633802816902,0.001288659793814433,0.001366120218579235,True,False,20.125
261,0.0006868131868131869,0.0007102272727272727,0.001288659793814433,0.0016025641025641025,False,False,54.5
262,0.0018115942028985507,0.0019230769230769232,0.001366120218579235,0.001288659793814433,False,True,0.0498046875
263,0.0011363636363636363,0.0011013215859030838,0.001366120218579235,0.0019230769230769232,True,False,8096.0
264,0.001366120218579235,0.0012077294685990338,0.0019230769230769232,0.0017006802721088435,True,True,1.0
265,0.0011682242990654205,0.0011363636363636363,0.00205761316872428,0.0014124293785310734,True,True,0.00012302398681640625
266,0.001,0.0009689922480620155,0.00199203187250996,0.0015527950310559005,True,True,0.018310546875
267,0.000536480686695279,0.0003156565656565657,0.0010330578512396695,0.0007102272727272727,True,True,54.5
268,0.0012437810945273632,0.0012437810945273632,0.0017006802721088435,0.0018115942028985507,False,False,20.125
269,0.001,0.0009689922480620155,0.0016025641025641025,0.0018656716417910447,True,False,148.0
270,0.00021701388888888888,0.00012351778656126481,0.0009689922480620155,0.0006476683937823834,True,True,54.5
271,0.00019171779141104295,0.00012351778656126481,0.001366120218579235,0.0009398496240601503,True,True,7.375
272,0.00024509803921568627,0.00013130252100840336,0.0015527950310559005,0.0009124087591240876,True,True,7.375
273,0.001288659793814433,0.0011682242990654205,0.0019230769230769232,0.0018656716417910447,True,True,2.71875
274,0.0012077294685990338,0.0013297872340425532,0.0019230769230769232,0.0019230769230769232,False,False,0.1357421875
275,0.0010330578512396695,0.0010638297872340426,0.0015527950310559005,0.0018115942028985507,False,False,54.5
276,0.00045955882352941176,0.0002962085308056872,0.0008865248226950354,0.0007102272727272727,True,True,148.0
277,0.0011363636363636363,0.0009689922480620155,0.0017605633802816902,0.0015527950310559005,True,True,7.375
